,Timestamp,counter 1,counter 2
593,2023-01-25 17:00:00+00:00,871,2495
594,2023-01-25 18:00:00+00:00,712,2282
595,2023-01-25 19:00:00+00:00,566,1913
596,2023-01-25 20:00:00+00:00,421,1244
597,2023-01-25 21:00:00+00:00,307,997
598,2023-01-25 22:00:00+00:00,183,590
599,2023-01-25 23:00:00+00:00,104,356
600,2023-01-26 00:00:00+00:00,48,201
601,2023-01-26 01:00:00+00:00,41,113
602,2023-01-26 02:00:00+00:00,39,95
603,2023-01-26 03:00:00+00:00,22,83
604,2023-01-26 04:00:00+00:00,14,148
605,2023-01-26 05:00:00+00:00,53,384
606,2023-01-26 06:00:00+00:00,208,1181
607,2023-01-26 07:00:00+00:00,694,2472
608,2023-01-26 08:00:00+00:00,1047,2911
609,2023-01-26 09:00:00+00:00,791,2421
610,2023-01-26 10:00:00+00:00,642,1941
611,2023-01-26 11:00:00+00:00,628,2023
612,2023-01-26 12:00:00+00:00,679,2014
613,2023-01-26 13:00:00+00:00,719,2189
614,2023-01-26 14:00:00+00:00,711,2327
615,2023-01-26 15:00:00+00:00,924,2759
616,2023-01-26 16:00:00+00:00,908,2943
617,2023-01-26 17:00:00+00:00,806,2875
618,2023-01-26 18:00:00+00:00,755,2479
619,2023-01-26 19:00:00+00:00,686,2168
620,2023-01-26 20:00:00+00:00,477,1546
621,2023-01-26 21:00:00+00:00,377,1062
622,2023-01-26 22:00:00+00:00,238,798
623,2023-01-26 23:00:00+00:00,152,382
624,2023-01-27 00:00:00+00:00,95,247
625,2023-01-27 01:00:00+00:00,68,173
626,2023-01-27 02:00:00+00:00,60,169
627,2023-01-27 03:00:00+00:00,33,117
628,2023-01-27 04:00:00+00:00,29,169
629,2023-01-27 05:00:00+00:00,57,375
630,2023-01-27 06:00:00+00:00,209,1089
631,2023-01-27 07:00:00+00:00,678,2331
632,2023-01-27 08:00:00+00:00,962,2989
633,2023-01-27 09:00:00+00:00,771,2182
634,2023-01-27 10:00:00+00:00,618,2033
635,2023-01-27 11:00:00+00:00,630,2063
636,2023-01-27 12:00:00+00:00,750,2356
637,2023-01-27 13:00:00+00:00,765,2545
638,2023-01-27 14:00:00+00:00,789,2691
639,2023-01-27 15:00:00+00:00,994,2878
640,2023-01-27 16:00:00+00:00,883,2929
641,2023-01-27 17:00:00+00:00,796,2631
642,2023-01-27 18:00:00+00:00,706,2358
643,2023-01-27 19:00:00+00:00,596,2006
644,2023-01-27 20:00:00+00:00,445,1348
645,2023-01-27 21:00:00+00:00,296,1055
646,2023-01-27 22:00:00+00:00,229,712
647,2023-01-27 23:00:00+00:00,164,575
648,2023-01-28 00:00:00+00:00,153,460
649,2023-01-28 01:00:00+00:00,105,298
650,2023-01-28 02:00:00+00:00,110,249
651,2023-01-28 03:00:00+00:00,69,230
652,2023-01-28 04:00:00+00:00,31,208
653,2023-01-28 05:00:00+00:00,40,224
654,2023-01-28 06:00:00+00:00,106,418
655,2023-01-28 07:00:00+00:00,195,680
656,2023-01-28 08:00:00+00:00,355,1236
657,2023-01-28 09:00:00+00:00,539,1888
658,2023-01-28 10:00:00+00:00,617,2308
659,2023-01-28 11:00:00+00:00,694,2472
660,2023-01-28 12:00:00+00:00,794,2684
661,2023-01-28 13:00:00+00:00,879,2657
662,2023-01-28 14:00:00+00:00,748,2633
663,2023-01-28 15:00:00+00:00,775,2515
664,2023-01-28 16:00:00+00:00,696,2286
665,2023-01-28 17:00:00+00:00,666,2121
666,2023-01-28 18:00:00+00:00,582,1890
667,2023-01-28 19:00:00+00:00,576,1692
668,2023-01-28 20:00:00+00:00,351,1080
669,2023-01-28 21:00:00+00:00,253,724
670,2023-01-28 22:00:00+00:00,225,659
671,2023-01-28 23:00:00+00:00,253,632
672,2023-01-29 00:00:00+00:00,180,511
673,2023-01-29 01:00:00+00:00,145,397
674,2023-01-29 02:00:00+00:00,142,337
675,2023-01-29 03:00:00+00:00,106,260
676,2023-01-29 04:00:00+00:00,45,85
677,2023-01-29 05:00:00+00:00,28,154
678,2023-01-29 06:00:00+00:00,60,269
679,2023-01-29 07:00:00+00:00,116,440
680,2023-01-29 08:00:00+00:00,176,568
681,2023-01-29 09:00:00+00:00,284,969
682,2023-01-29 10:00:00+00:00,478,1434
683,2023-01-29 11:00:00+00:00,561,1774
684,2023-01-29 12:00:00+00:00,687,2300
685,2023-01-29 13:00:00+00:00,735,2328
686,2023-01-29 14:00:00+00:00,693,2371
687,2023-01-29 15:00:00+00:00,629,2504
688,2023-01-29 16:00:00+00:00,640,2162
689,2023-01-29 17:00:00+00:00,601,2016
690,2023-01-29 18:00:00+00:00,532,1625
691,2023-01-29 19:00:00+00:00,450,1327
692,2023-01-29 20:00:00+00:00,334,945
693,2023-01-29 21:00:00+00:00,235,715
694,2023-01-29 22:00:00+00:00,121,444
695,2023-01-29 23:00:00+00:00,120,332
696,2023-01-30 00:00:00+00:00,54,185
697,2023-01-30 01:00:00+00:00,38,116
698,2023-01-30 02:00:00+00:00,18,98
699,2023-01-30 03:00:00+00:00,19,81
700,2023-01-30 04:00:00+00:00,18,144
701,2023-01-30 05:00:00+00:00,50,372
702,2023-01-30 06:00:00+00:00,199,1078
703,2023-01-30 07:00:00+00:00,700,2435
704,2023-01-30 08:00:00+00:00,1054,2993
705,2023-01-30 09:00:00+00:00,693,2131
706,2023-01-30 10:00:00+00:00,581,1867
707,2023-01-30 11:00:00+00:00,637,1992
708,2023-01-30 12:00:00+00:00,670,1986
709,2023-01-30 13:00:00+00:00,688,2230
710,2023-01-30 14:00:00+00:00,742,2217
711,2023-01-30 15:00:00+00:00,879,2530
712,2023-01-30 16:00:00+00:00,996,2780
713,2023-01-30 17:00:00+00:00,910,2726
714,2023-01-30 18:00:00+00:00,633,2128
715,2023-01-30 19:00:00+00:00,494,1691
716,2023-01-30 20:00:00+00:00,374,1137
717,2023-01-30 21:00:00+00:00,304,807
718,2023-01-30 22:00:00+00:00,147,442
719,2023-01-30 23:00:00+00:00,71,289
720,2023-01-31 00:00:00+00:00,50,172
721,2023-01-31 01:00:00+00:00,27,86
722,2023-01-31 02:00:00+00:00,29,81
723,2023-01-31 03:00:00+00:00,24,68
724,2023-01-31 04:00:00+00:00,21,118
725,2023-01-31 05:00:00+00:00,47,403
726,2023-01-31 06:00:00+00:00,207,1128
727,2023-01-31 07:00:00+00:00,676,2573
728,2023-01-31 08:00:00+00:00,1063,2936
729,2023-01-31 09:00:00+00:00,792,2382
730,2023-01-31 10:00:00+00:00,622,2051
731,2023-01-31 11:00:00+00:00,642,1958
732,2023-01-31 12:00:00+00:00,707,2053
733,2023-01-31 13:00:00+00:00,745,2191
734,2023-01-31 14:00:00+00:00,699,2280
735,2023-01-31 15:00:00+00:00,872,2527
736,2023-01-31 16:00:00+00:00,964,2881
737,2023-01-31 17:00:00+00:00,836,2744
738,2023-01-31 18:00:00+00:00,749,2242
739,2023-01-31 19:00:00+00:00,614,1727
740,2023-01-31 20:00:00+00:00,453,1232
741,2023-01-31 21:00:00+00:00,359,1003
742,2023-01-31 22:00:00+00:00,168,507
743,2023-01-31 23:00:00+00:00,85,309
744,2023-02-01 00:00:00+00:00,83,176
745,2023-02-01 01:00:00+00:00,74,95
746,2023-02-01 02:00:00+00:00,51,91
747,2023-02-01 03:00:00+00:00,28,77
748,2023-02-01 04:00:00+00:00,15,150
749,2023-02-01 05:00:00+00:00,29,399
750,2023-02-01 06:00:00+00:00,69,1150
751,2023-02-01 07:00:00+00:00,92,2575
752,2023-02-01 08:00:00+00:00,96,2937
753,2023-02-01 09:00:00+00:00,162,2386
754,2023-02-01 10:00:00+00:00,282,1958
755,2023-02-01 11:00:00+00:00,410,2000
756,2023-02-01 12:00:00+00:00,501,2255
757,2023-02-01 13:00:00+00:00,610,2451
758,2023-02-01 14:00:00+00:00,639,2363
759,2023-02-01 15:00:00+00:00,593,2462
760,2023-02-01 16:00:00+00:00,572,2792
761,2023-02-01 17:00:00+00:00,479,2778
762,2023-02-01 18:00:00+00:00,389,2318
763,2023-02-01 19:00:00+00:00,310,1792
764,2023-02-01 20:00:00+00:00,197,1233
765,2023-02-01 21:00:00+00:00,192,934
766,2023-02-01 22:00:00+00:00,121,572
767,2023-02-01 23:00:00+00:00,80,336
768,2023-02-02 00:00:00+00:00,56,186
769,2023-02-02 01:00:00+00:00,38,91
770,2023-02-02 02:00:00+00:00,32,99
771,2023-02-02 03:00:00+00:00,14,87
772,2023-02-02 04:00:00+00:00,18,146
773,2023-02-02 05:00:00+00:00,47,377
774,2023-02-02 06:00:00+00:00,208,1143
775,2023-02-02 07:00:00+00:00,700,2465
776,2023-02-02 08:00:00+00:00,1042,2986
777,2023-02-02 09:00:00+00:00,745,2358
778,2023-02-02 10:00:00+00:00,625,1908
779,2023-02-02 11:00:00+00:00,660,1935
780,2023-02-02 12:00:00+00:00,720,2096
781,2023-02-02 13:00:00+00:00,736,2211
782,2023-02-02 14:00:00+00:00,787,2414
783,2023-02-02 15:00:00+00:00,847,2695
784,2023-02-02 16:00:00+00:00,1025,2841
785,2023-02-02 17:00:00+00:00,916,2643
786,2023-02-02 18:00:00+00:00,933,2330
787,2023-02-02 19:00:00+00:00,607,1984
788,2023-02-02 20:00:00+00:00,475,1438
789,2023-02-02 21:00:00+00:00,346,1049
790,2023-02-02 22:00:00+00:00,177,752
791,2023-02-02 23:00:00+00:00,139,454
792,2023-02-03 00:00:00+00:00,59,270
793,2023-02-03 01:00:00+00:00,40,202
794,2023-02-03 02:00:00+00:00,24,201
795,2023-02-03 03:00:00+00:00,17,133
796,2023-02-03 04:00:00+00:00,19,163
797,2023-02-03 05:00:00+00:00,41,370
798,2023-02-03 06:00:00+00:00,204,1045
799,2023-02-03 07:00:00+00:00,707,2334
800,2023-02-03 08:00:00+00:00,997,2895
801,2023-02-03 09:00:00+00:00,816,2271
802,2023-02-03 10:00:00+00:00,604,2040
803,2023-02-03 11:00:00+00:00,587,2185
804,2023-02-03 12:00:00+00:00,715,2330
805,2023-02-03 13:00:00+00:00,754,2536
806,2023-02-03 14:00:00+00:00,736,2573
807,2023-02-03 15:00:00+00:00,810,2777
808,2023-02-03 16:00:00+00:00,796,2664
809,2023-02-03 17:00:00+00:00,721,2696
810,2023-02-03 18:00:00+00:00,658,2419
811,2023-02-03 19:00:00+00:00,581,1966
812,2023-02-03 20:00:00+00:00,437,1351
813,2023-02-03 21:00:00+00:00,351,1033
814,2023-02-03 22:00:00+00:00,216,721
815,2023-02-03 23:00:00+00:00,145,657
816,2023-02-04 00:00:00+00:00,175,502
817,2023-02-04 01:00:00+00:00,148,339
818,2023-02-04 02:00:00+00:00,138,268
819,2023-02-04 03:00:00+00:00,85,200
820,2023-02-04 04:00:00+00:00,41,176
821,2023-02-04 05:00:00+00:00,38,272
822,2023-02-04 06:00:00+00:00,67,404
823,2023-02-04 07:00:00+00:00,128,710
824,2023-02-04 08:00:00+00:00,160,1247
825,2023-02-04 09:00:00+00:00,306,1814
826,2023-02-04 10:00:00+00:00,449,2192
827,2023-02-04 11:00:00+00:00,530,2406
828,2023-02-04 12:00:00+00:00,631,2583
829,2023-02-04 13:00:00+00:00,664,2608
830,2023-02-04 14:00:00+00:00,627,2188
831,2023-02-04 15:00:00+00:00,641,2023
832,2023-02-04 16:00:00+00:00,603,1998
833,2023-02-04 17:00:00+00:00,623,1881
834,2023-02-04 18:00:00+00:00,482,1960
835,2023-02-04 19:00:00+00:00,464,1633
836,2023-02-04 20:00:00+00:00,354,1018
837,2023-02-04 21:00:00+00:00,265,1348
838,2023-02-04 22:00:00+00:00,171,1479
839,2023-02-04 23:00:00+00:00,116,586
840,2023-02-05 00:00:00+00:00,58,474
841,2023-02-05 01:00:00+00:00,38,371
842,2023-02-05 02:00:00+00:00,18,305
843,2023-02-05 03:00:00+00:00,14,236
844,2023-02-05 04:00:00+00:00,17,103
845,2023-02-05 05:00:00+00:00,43,133
846,2023-02-05 06:00:00+00:00,210,304
847,2023-02-05 07:00:00+00:00,718,451
848,2023-02-05 08:00:00+00:00,981,581
849,2023-02-05 09:00:00+00:00,716,926
850,2023-02-05 10:00:00+00:00,641,1245
851,2023-02-05 11:00:00+00:00,628,1664
852,2023-02-05 12:00:00+00:00,713,1961
853,2023-02-05 13:00:00+00:00,676,2159
854,2023-02-05 14:00:00+00:00,693,2233
855,2023-02-05 15:00:00+00:00,930,1997
856,2023-02-05 16:00:00+00:00,893,1880
857,2023-02-05 17:00:00+00:00,780,1749
858,2023-02-05 18:00:00+00:00,660,1552
859,2023-02-05 19:00:00+00:00,595,1292
860,2023-02-05 20:00:00+00:00,491,979
861,2023-02-05 21:00:00+00:00,346,651
862,2023-02-05 22:00:00+00:00,183,579
863,2023-02-05 23:00:00+00:00,97,464
864,2023-02-06 00:00:00+00:00,139,399
865,2023-02-06 01:00:00+00:00,73,301
866,2023-02-06 02:00:00+00:00,42,246
867,2023-02-06 03:00:00+00:00,37,179
868,2023-02-06 04:00:00+00:00,36,113
869,2023-02-06 05:00:00+00:00,69,184
870,2023-02-06 06:00:00+00:00,208,291
871,2023-02-06 07:00:00+00:00,639,479
872,2023-02-06 08:00:00+00:00,851,447
873,2023-02-06 09:00:00+00:00,690,746
874,2023-02-06 10:00:00+00:00,651,1153
875,2023-02-06 11:00:00+00:00,691,1539
876,2023-02-06 12:00:00+00:00,774,1870
877,2023-02-06 13:00:00+00:00,801,2178
878,2023-02-06 14:00:00+00:00,727,2096
879,2023-02-06 15:00:00+00:00,836,2083
880,2023-02-06 16:00:00+00:00,839,2020
881,2023-02-06 17:00:00+00:00,743,1988
882,2023-02-06 18:00:00+00:00,590,1727
883,2023-02-06 19:00:00+00:00,568,1393
884,2023-02-06 20:00:00+00:00,439,992
885,2023-02-06 21:00:00+00:00,348,631
886,2023-02-06 22:00:00+00:00,264,498
887,2023-02-06 23:00:00+00:00,219,266
888,2023-02-07 00:00:00+00:00,143,148
889,2023-02-07 01:00:00+00:00,120,58
890,2023-02-07 02:00:00+00:00,127,64
891,2023-02-07 03:00:00+00:00,89,77
892,2023-02-07 04:00:00+00:00,33,149
893,2023-02-07 05:00:00+00:00,32,421
894,2023-02-07 06:00:00+00:00,75,1105
895,2023-02-07 07:00:00+00:00,118,2582
896,2023-02-07 08:00:00+00:00,151,2922
897,2023-02-07 09:00:00+00:00,239,2439
898,2023-02-07 10:00:00+00:00,365,1961
899,2023-02-07 11:00:00+00:00,463,2122
900,2023-02-07 12:00:00+00:00,561,2154
901,2023-02-07 13:00:00+00:00,556,2152
902,2023-02-07 14:00:00+00:00,505,2303
903,2023-02-07 15:00:00+00:00,518,2652
904,2023-02-07 16:00:00+00:00,517,2866
905,2023-02-07 17:00:00+00:00,480,2751
906,2023-02-07 18:00:00+00:00,465,2236
907,2023-02-07 19:00:00+00:00,395,1765
908,2023-02-07 20:00:00+00:00,284,1185
909,2023-02-07 21:00:00+00:00,238,937
910,2023-02-07 22:00:00+00:00,192,660
911,2023-02-07 23:00:00+00:00,124,330
912,2023-02-08 00:00:00+00:00,70,204
913,2023-02-08 01:00:00+00:00,31,98
914,2023-02-08 02:00:00+00:00,22,77
915,2023-02-08 03:00:00+00:00,20,97
916,2023-02-08 04:00:00+00:00,22,142
917,2023-02-08 05:00:00+00:00,57,405
918,2023-02-08 06:00:00+00:00,214,1141
919,2023-02-08 07:00:00+00:00,608,2551
920,2023-02-08 08:00:00+00:00,715,2922
921,2023-02-08 09:00:00+00:00,683,2235
922,2023-02-08 10:00:00+00:00,611,1961
923,2023-02-08 11:00:00+00:00,639,1978
924,2023-02-08 12:00:00+00:00,645,2243
925,2023-02-08 13:00:00+00:00,687,2473
926,2023-02-08 14:00:00+00:00,685,2385
927,2023-02-08 15:00:00+00:00,742,2385
928,2023-02-08 16:00:00+00:00,802,2602
929,2023-02-08 17:00:00+00:00,844,2706
930,2023-02-08 18:00:00+00:00,594,2248
931,2023-02-08 19:00:00+00:00,509,1859
932,2023-02-08 20:00:00+00:00,430,1224
933,2023-02-08 21:00:00+00:00,300,1004
934,2023-02-08 22:00:00+00:00,210,736
935,2023-02-08 23:00:00+00:00,153,358
936,2023-02-09 00:00:00+00:00,116,169
937,2023-02-09 01:00:00+00:00,119,94
938,2023-02-09 02:00:00+00:00,76,105
939,2023-02-09 03:00:00+00:00,42,97
940,2023-02-09 04:00:00+00:00,33,143
941,2023-02-09 05:00:00+00:00,33,409
942,2023-02-09 06:00:00+00:00,99,1145
943,2023-02-09 07:00:00+00:00,206,2362
944,2023-02-09 08:00:00+00:00,354,2878
945,2023-02-09 09:00:00+00:00,558,2413
946,2023-02-09 10:00:00+00:00,604,1987
947,2023-02-09 11:00:00+00:00,742,2111
948,2023-02-09 12:00:00+00:00,759,2180
949,2023-02-09 13:00:00+00:00,711,2193
950,2023-02-09 14:00:00+00:00,634,2421
951,2023-02-09 15:00:00+00:00,633,2604
952,2023-02-09 16:00:00+00:00,684,2718
953,2023-02-09 17:00:00+00:00,541,2807
954,2023-02-09 18:00:00+00:00,542,2390
955,2023-02-09 19:00:00+00:00,499,1908
956,2023-02-09 20:00:00+00:00,387,1375
957,2023-02-09 21:00:00+00:00,303,1031
958,2023-02-09 22:00:00+00:00,257,705
959,2023-02-09 23:00:00+00:00,196,404
960,2023-02-10 00:00:00+00:00,73,284
961,2023-02-10 01:00:00+00:00,29,137
962,2023-02-10 02:00:00+00:00,17,109
963,2023-02-10 03:00:00+00:00,16,94
964,2023-02-10 04:00:00+00:00,16,136
965,2023-02-10 05:00:00+00:00,68,373
966,2023-02-10 06:00:00+00:00,195,1064
967,2023-02-10 07:00:00+00:00,718,2421
968,2023-02-10 08:00:00+00:00,1033,2801
969,2023-02-10 09:00:00+00:00,774,2264
970,2023-02-10 10:00:00+00:00,599,2085
971,2023-02-10 11:00:00+00:00,588,2173
972,2023-02-10 12:00:00+00:00,645,2333
973,2023-02-10 13:00:00+00:00,767,2536
974,2023-02-10 14:00:00+00:00,706,2521
975,2023-02-10 15:00:00+00:00,862,2787
976,2023-02-10 16:00:00+00:00,1001,2705
977,2023-02-10 17:00:00+00:00,850,2631
978,2023-02-10 18:00:00+00:00,713,2397
979,2023-02-10 19:00:00+00:00,558,2070
980,2023-02-10 20:00:00+00:00,483,1360
981,2023-02-10 21:00:00+00:00,313,1022
982,2023-02-10 22:00:00+00:00,189,923
983,2023-02-10 23:00:00+00:00,80,706
984,2023-02-11 00:00:00+00:00,68,499
985,2023-02-11 01:00:00+00:00,49,330
986,2023-02-11 02:00:00+00:00,38,235
987,2023-02-11 03:00:00+00:00,26,179
988,2023-02-11 04:00:00+00:00,19,177
989,2023-02-11 05:00:00+00:00,52,218
990,2023-02-11 06:00:00+00:00,219,511
991,2023-02-11 07:00:00+00:00,678,751
992,2023-02-11 08:00:00+00:00,821,1216
993,2023-02-11 09:00:00+00:00,697,1979
994,2023-02-11 10:00:00+00:00,564,2200
995,2023-02-11 11:00:00+00:00,671,2422
996,2023-02-11 12:00:00+00:00,701,2583
997,2023-02-11 13:00:00+00:00,723,2763
998,2023-02-11 14:00:00+00:00,756,2345
999,2023-02-11 15:00:00+00:00,808,1913
1000,2023-02-11 16:00:00+00:00,912,1959
1001,2023-02-11 17:00:00+00:00,872,1957
1002,2023-02-11 18:00:00+00:00,752,1755
1003,2023-02-11 19:00:00+00:00,607,1571
1004,2023-02-11 20:00:00+00:00,481,1060
1005,2023-02-11 21:00:00+00:00,366,751
1006,2023-02-11 22:00:00+00:00,257,658
1007,2023-02-11 23:00:00+00:00,154,649
1008,2023-02-12 00:00:00+00:00,240,468
1009,2023-02-12 01:00:00+00:00,180,385
1010,2023-02-12 02:00:00+00:00,156,287
1011,2023-02-12 03:00:00+00:00,115,184
1012,2023-02-12 04:00:00+00:00,49,100
1013,2023-02-12 05:00:00+00:00,38,135
1014,2023-02-12 06:00:00+00:00,101,287
1015,2023-02-12 07:00:00+00:00,204,417
1016,2023-02-12 08:00:00+00:00,342,602
1017,2023-02-12 09:00:00+00:00,487,929
1018,2023-02-12 10:00:00+00:00,608,1347
1019,2023-02-12 11:00:00+00:00,729,1675
1020,2023-02-12 12:00:00+00:00,811,2101
1021,2023-02-12 13:00:00+00:00,778,2381
1022,2023-02-12 14:00:00+00:00,708,2146
1023,2023-02-12 15:00:00+00:00,759,2005
1024,2023-02-12 16:00:00+00:00,705,2019
1025,2023-02-12 17:00:00+00:00,676,1964
1026,2023-02-12 18:00:00+00:00,726,1624
1027,2023-02-12 19:00:00+00:00,672,1333
1028,2023-02-12 20:00:00+00:00,406,1021
1029,2023-02-12 21:00:00+00:00,355,664
1030,2023-02-12 22:00:00+00:00,259,545
1031,2023-02-12 23:00:00+00:00,260,374
1032,2023-02-13 00:00:00+00:00,73,236
1033,2023-02-13 01:00:00+00:00,73,135
1034,2023-02-13 02:00:00+00:00,70,129
1035,2023-02-13 03:00:00+00:00,39,118
1036,2023-02-13 04:00:00+00:00,23,169
1037,2023-02-13 05:00:00+00:00,53,337
1038,2023-02-13 06:00:00+00:00,197,1018
1039,2023-02-13 07:00:00+00:00,629,2083
1040,2023-02-13 08:00:00+00:00,863,2272
1041,2023-02-13 09:00:00+00:00,695,2014
1042,2023-02-13 10:00:00+00:00,611,1972
1043,2023-02-13 11:00:00+00:00,601,1967
1044,2023-02-13 12:00:00+00:00,742,2198
1045,2023-02-13 13:00:00+00:00,701,2248
1046,2023-02-13 14:00:00+00:00,671,2126
1047,2023-02-13 15:00:00+00:00,765,2355
1048,2023-02-13 16:00:00+00:00,882,2562
1049,2023-02-13 17:00:00+00:00,882,2608
1050,2023-02-13 18:00:00+00:00,627,2070
1051,2023-02-13 19:00:00+00:00,503,1652
1052,2023-02-13 20:00:00+00:00,423,1134
1053,2023-02-13 21:00:00+00:00,287,773
1054,2023-02-13 22:00:00+00:00,163,571
1055,2023-02-13 23:00:00+00:00,100,313
1056,2023-02-14 00:00:00+00:00,66,220
1057,2023-02-14 01:00:00+00:00,76,154
1058,2023-02-14 02:00:00+00:00,61,121
1059,2023-02-14 03:00:00+00:00,29,100
1060,2023-02-14 04:00:00+00:00,29,157
1061,2023-02-14 05:00:00+00:00,54,434
1062,2023-02-14 06:00:00+00:00,201,1112
1063,2023-02-14 07:00:00+00:00,660,2224
1064,2023-02-14 08:00:00+00:00,888,2471
1065,2023-02-14 09:00:00+00:00,707,2144
1066,2023-02-14 10:00:00+00:00,647,1975
1067,2023-02-14 11:00:00+00:00,669,1967
1068,2023-02-14 12:00:00+00:00,704,2208
1069,2023-02-14 13:00:00+00:00,745,2258
1070,2023-02-14 14:00:00+00:00,808,2309
1071,2023-02-14 15:00:00+00:00,862,2341
1072,2023-02-14 16:00:00+00:00,939,2736
1073,2023-02-14 17:00:00+00:00,897,2852
1074,2023-02-14 18:00:00+00:00,679,2235
1075,2023-02-14 19:00:00+00:00,600,1780
1076,2023-02-14 20:00:00+00:00,460,1257
1077,2023-02-14 21:00:00+00:00,307,864
1078,2023-02-14 22:00:00+00:00,231,652
1079,2023-02-14 23:00:00+00:00,147,422
1080,2023-02-15 00:00:00+00:00,79,281
1081,2023-02-15 01:00:00+00:00,65,148
1082,2023-02-15 02:00:00+00:00,68,113
1083,2023-02-15 03:00:00+00:00,34,119
1084,2023-02-15 04:00:00+00:00,23,140
1085,2023-02-15 05:00:00+00:00,58,405
1086,2023-02-15 06:00:00+00:00,194,1085
1087,2023-02-15 07:00:00+00:00,704,2325
1088,2023-02-15 08:00:00+00:00,905,2566
1089,2023-02-15 09:00:00+00:00,727,2202
1090,2023-02-15 10:00:00+00:00,611,1993
1091,2023-02-15 11:00:00+00:00,641,2056
1092,2023-02-15 12:00:00+00:00,702,2207
1093,2023-02-15 13:00:00+00:00,771,2356
1094,2023-02-15 14:00:00+00:00,733,2164
1095,2023-02-15 15:00:00+00:00,835,2347
1096,2023-02-15 16:00:00+00:00,901,2643
1097,2023-02-15 17:00:00+00:00,836,2622
1098,2023-02-15 18:00:00+00:00,652,2120
1099,2023-02-15 19:00:00+00:00,495,1946
1100,2023-02-15 20:00:00+00:00,388,1184
1101,2023-02-15 21:00:00+00:00,268,932
1102,2023-02-15 22:00:00+00:00,208,640
1103,2023-02-15 23:00:00+00:00,131,408
1104,2023-02-16 00:00:00+00:00,85,250
1105,2023-02-16 01:00:00+00:00,65,151
1106,2023-02-16 02:00:00+00:00,42,112
1107,2023-02-16 03:00:00+00:00,13,103
1108,2023-02-16 04:00:00+00:00,24,133
1109,2023-02-16 05:00:00+00:00,46,380
1110,2023-02-16 06:00:00+00:00,195,1107
1111,2023-02-16 07:00:00+00:00,621,2186
1112,2023-02-16 08:00:00+00:00,803,2510
1113,2023-02-16 09:00:00+00:00,671,2027
1114,2023-02-16 10:00:00+00:00,640,2010
1115,2023-02-16 11:00:00+00:00,676,2121
1116,2023-02-16 12:00:00+00:00,718,2306
1117,2023-02-16 13:00:00+00:00,804,2418
1118,2023-02-16 14:00:00+00:00,727,2310
1119,2023-02-16 15:00:00+00:00,826,2349
1120,2023-02-16 16:00:00+00:00,936,2806
1121,2023-02-16 17:00:00+00:00,888,2214
1122,2023-02-16 18:00:00+00:00,724,1772
1123,2023-02-16 19:00:00+00:00,616,1941
1124,2023-02-16 20:00:00+00:00,444,1452
1125,2023-02-16 21:00:00+00:00,354,1130
1126,2023-02-16 22:00:00+00:00,248,763
1127,2023-02-16 23:00:00+00:00,187,708
1128,2023-02-17 00:00:00+00:00,153,542
1129,2023-02-17 01:00:00+00:00,127,339
1130,2023-02-17 02:00:00+00:00,104,289
1131,2023-02-17 03:00:00+00:00,75,244
1132,2023-02-17 04:00:00+00:00,41,199
1133,2023-02-17 05:00:00+00:00,50,371
1134,2023-02-17 06:00:00+00:00,190,1035
1135,2023-02-17 07:00:00+00:00,630,1980
1136,2023-02-17 08:00:00+00:00,704,2183
1137,2023-02-17 09:00:00+00:00,676,2112
1138,2023-02-17 10:00:00+00:00,596,2106
1139,2023-02-17 11:00:00+00:00,714,2285
1140,2023-02-17 12:00:00+00:00,783,2427
1141,2023-02-17 13:00:00+00:00,802,2484
1142,2023-02-17 14:00:00+00:00,864,2672
1143,2023-02-17 15:00:00+00:00,882,2715
