,datetime,personal,heavy_goods
595,2023-01-25 19:00:00+00:00,960,107
596,2023-01-25 20:00:00+00:00,611,63
597,2023-01-25 21:00:00+00:00,492,49
598,2023-01-25 22:00:00+00:00,292,37
599,2023-01-25 23:00:00+00:00,133,18
600,2023-01-26 00:00:00+00:00,82,18
601,2023-01-26 01:00:00+00:00,43,14
602,2023-01-26 02:00:00+00:00,40,21
603,2023-01-26 03:00:00+00:00,41,35
604,2023-01-26 04:00:00+00:00,66,48
605,2023-01-26 05:00:00+00:00,217,99
606,2023-01-26 06:00:00+00:00,702,221
607,2023-01-26 07:00:00+00:00,1591,366
608,2023-01-26 08:00:00+00:00,1831,372
609,2023-01-26 09:00:00+00:00,1139,317
610,2023-01-26 10:00:00+00:00,961,250
611,2023-01-26 11:00:00+00:00,905,255
612,2023-01-26 12:00:00+00:00,944,263
613,2023-01-26 13:00:00+00:00,1081,260
614,2023-01-26 14:00:00+00:00,1142,291
615,2023-01-26 15:00:00+00:00,1492,317
616,2023-01-26 16:00:00+00:00,1670,340
617,2023-01-26 17:00:00+00:00,1782,269
618,2023-01-26 18:00:00+00:00,1378,166
619,2023-01-26 19:00:00+00:00,1029,90
620,2023-01-26 20:00:00+00:00,700,68
621,2023-01-26 21:00:00+00:00,471,34
622,2023-01-26 22:00:00+00:00,352,32
623,2023-01-26 23:00:00+00:00,159,27
624,2023-01-27 00:00:00+00:00,101,14
625,2023-01-27 01:00:00+00:00,36,15
626,2023-01-27 02:00:00+00:00,64,22
627,2023-01-27 03:00:00+00:00,58,30
628,2023-01-27 04:00:00+00:00,79,66
629,2023-01-27 05:00:00+00:00,204,96
630,2023-01-27 06:00:00+00:00,668,183
631,2023-01-27 07:00:00+00:00,1431,375
632,2023-01-27 08:00:00+00:00,1715,345
633,2023-01-27 09:00:00+00:00,1176,327
634,2023-01-27 10:00:00+00:00,942,278
635,2023-01-27 11:00:00+00:00,1018,254
636,2023-01-27 12:00:00+00:00,1119,266
637,2023-01-27 13:00:00+00:00,1241,295
638,2023-01-27 14:00:00+00:00,1377,260
639,2023-01-27 15:00:00+00:00,1690,360
640,2023-01-27 16:00:00+00:00,1788,279
641,2023-01-27 17:00:00+00:00,1829,233
642,2023-01-27 18:00:00+00:00,1478,130
643,2023-01-27 19:00:00+00:00,1061,91
644,2023-01-27 20:00:00+00:00,716,54
645,2023-01-27 21:00:00+00:00,500,47
646,2023-01-27 22:00:00+00:00,358,31
647,2023-01-27 23:00:00+00:00,248,31
648,2023-01-28 00:00:00+00:00,138,23
649,2023-01-28 01:00:00+00:00,82,15
650,2023-01-28 02:00:00+00:00,73,17
651,2023-01-28 03:00:00+00:00,62,16
652,2023-01-28 04:00:00+00:00,59,30
653,2023-01-28 05:00:00+00:00,104,37
654,2023-01-28 06:00:00+00:00,233,45
655,2023-01-28 07:00:00+00:00,370,100
656,2023-01-28 08:00:00+00:00,727,110
657,2023-01-28 09:00:00+00:00,887,135
658,2023-01-28 10:00:00+00:00,1090,118
659,2023-01-28 11:00:00+00:00,1313,122
660,2023-01-28 12:00:00+00:00,1596,112
661,2023-01-28 13:00:00+00:00,1599,142
662,2023-01-28 14:00:00+00:00,1491,122
663,2023-01-28 15:00:00+00:00,1561,103
664,2023-01-28 16:00:00+00:00,1498,118
665,2023-01-28 17:00:00+00:00,1386,95
666,2023-01-28 18:00:00+00:00,1187,67
667,2023-01-28 19:00:00+00:00,933,60
668,2023-01-28 20:00:00+00:00,635,29
669,2023-01-28 21:00:00+00:00,396,28
670,2023-01-28 22:00:00+00:00,327,15
671,2023-01-28 23:00:00+00:00,289,18
672,2023-01-29 00:00:00+00:00,173,12
673,2023-01-29 01:00:00+00:00,148,9
674,2023-01-29 02:00:00+00:00,88,8
675,2023-01-29 03:00:00+00:00,81,11
676,2023-01-29 04:00:00+00:00,36,7
677,2023-01-29 05:00:00+00:00,95,7
678,2023-01-29 06:00:00+00:00,132,16
679,2023-01-29 07:00:00+00:00,255,25
680,2023-01-29 08:00:00+00:00,360,30
681,2023-01-29 09:00:00+00:00,542,49
682,2023-01-29 10:00:00+00:00,778,60
683,2023-01-29 11:00:00+00:00,1090,59
684,2023-01-29 12:00:00+00:00,1365,65
685,2023-01-29 13:00:00+00:00,1592,66
686,2023-01-29 14:00:00+00:00,1477,80
687,2023-01-29 15:00:00+00:00,1534,76
688,2023-01-29 16:00:00+00:00,1554,99
689,2023-01-29 17:00:00+00:00,1350,82
690,2023-01-29 18:00:00+00:00,1207,65
691,2023-01-29 19:00:00+00:00,936,40
692,2023-01-29 20:00:00+00:00,650,37
693,2023-01-29 21:00:00+00:00,410,24
694,2023-01-29 22:00:00+00:00,238,15
695,2023-01-29 23:00:00+00:00,201,17
696,2023-01-30 00:00:00+00:00,76,8
697,2023-01-30 01:00:00+00:00,41,8
698,2023-01-30 02:00:00+00:00,33,12
699,2023-01-30 03:00:00+00:00,46,24
700,2023-01-30 04:00:00+00:00,66,35
701,2023-01-30 05:00:00+00:00,237,79
702,2023-01-30 06:00:00+00:00,759,190
703,2023-01-30 07:00:00+00:00,1592,364
704,2023-01-30 08:00:00+00:00,1804,334
705,2023-01-30 09:00:00+00:00,1092,352
706,2023-01-30 10:00:00+00:00,835,243
707,2023-01-30 11:00:00+00:00,861,257
708,2023-01-30 12:00:00+00:00,1010,246
709,2023-01-30 13:00:00+00:00,1069,235
710,2023-01-30 14:00:00+00:00,1046,278
711,2023-01-30 15:00:00+00:00,1345,292
712,2023-01-30 16:00:00+00:00,1624,318
713,2023-01-30 17:00:00+00:00,1767,229
714,2023-01-30 18:00:00+00:00,1225,145
715,2023-01-30 19:00:00+00:00,799,83
716,2023-01-30 20:00:00+00:00,564,57
717,2023-01-30 21:00:00+00:00,422,36
718,2023-01-30 22:00:00+00:00,227,18
719,2023-01-30 23:00:00+00:00,112,16
720,2023-01-31 00:00:00+00:00,91,11
721,2023-01-31 01:00:00+00:00,29,14
722,2023-01-31 02:00:00+00:00,42,11
723,2023-01-31 03:00:00+00:00,30,29
724,2023-01-31 04:00:00+00:00,65,39
725,2023-01-31 05:00:00+00:00,221,105
726,2023-01-31 06:00:00+00:00,721,182
727,2023-01-31 07:00:00+00:00,1599,349
728,2023-01-31 08:00:00+00:00,1853,354
729,2023-01-31 09:00:00+00:00,1158,316
730,2023-01-31 10:00:00+00:00,928,278
731,2023-01-31 11:00:00+00:00,824,267
732,2023-01-31 12:00:00+00:00,959,284
733,2023-01-31 13:00:00+00:00,1011,233
734,2023-01-31 14:00:00+00:00,1124,300
735,2023-01-31 15:00:00+00:00,1303,351
736,2023-01-31 16:00:00+00:00,1682,359
737,2023-01-31 17:00:00+00:00,1784,278
738,2023-01-31 18:00:00+00:00,1296,175
739,2023-01-31 19:00:00+00:00,919,92
740,2023-01-31 20:00:00+00:00,629,72
741,2023-01-31 21:00:00+00:00,411,42
742,2023-01-31 22:00:00+00:00,229,34
743,2023-01-31 23:00:00+00:00,140,20
744,2023-02-01 00:00:00+00:00,74,12
745,2023-02-01 01:00:00+00:00,50,18
746,2023-02-01 02:00:00+00:00,47,18
747,2023-02-01 03:00:00+00:00,34,21
748,2023-02-01 04:00:00+00:00,56,47
749,2023-02-01 05:00:00+00:00,247,119
750,2023-02-01 06:00:00+00:00,704,216
751,2023-02-01 07:00:00+00:00,1611,369
752,2023-02-01 08:00:00+00:00,1822,360
753,2023-02-01 09:00:00+00:00,1168,348
754,2023-02-01 10:00:00+00:00,877,252
755,2023-02-01 11:00:00+00:00,856,278
756,2023-02-01 12:00:00+00:00,1123,276
757,2023-02-01 13:00:00+00:00,1146,289
758,2023-02-01 14:00:00+00:00,1154,288
759,2023-02-01 15:00:00+00:00,1304,326
760,2023-02-01 16:00:00+00:00,1653,345
761,2023-02-01 17:00:00+00:00,1773,260
762,2023-02-01 18:00:00+00:00,1333,170
763,2023-02-01 19:00:00+00:00,945,99
764,2023-02-01 20:00:00+00:00,612,57
765,2023-02-01 21:00:00+00:00,461,42
766,2023-02-01 22:00:00+00:00,317,34
767,2023-02-01 23:00:00+00:00,151,23
768,2023-02-02 00:00:00+00:00,77,15
769,2023-02-02 01:00:00+00:00,43,14
770,2023-02-02 02:00:00+00:00,55,19
771,2023-02-02 03:00:00+00:00,41,28
772,2023-02-02 04:00:00+00:00,73,60
773,2023-02-02 05:00:00+00:00,241,100
774,2023-02-02 06:00:00+00:00,701,216
775,2023-02-02 07:00:00+00:00,1573,366
776,2023-02-02 08:00:00+00:00,1776,350
777,2023-02-02 09:00:00+00:00,1170,347
778,2023-02-02 10:00:00+00:00,886,276
779,2023-02-02 11:00:00+00:00,898,250
780,2023-02-02 12:00:00+00:00,1024,258
781,2023-02-02 13:00:00+00:00,1119,261
782,2023-02-02 14:00:00+00:00,1104,270
783,2023-02-02 15:00:00+00:00,1409,320
784,2023-02-02 16:00:00+00:00,1689,338
785,2023-02-02 17:00:00+00:00,1822,245
786,2023-02-02 18:00:00+00:00,1411,202
787,2023-02-02 19:00:00+00:00,944,121
788,2023-02-02 20:00:00+00:00,679,64
789,2023-02-02 21:00:00+00:00,492,47
790,2023-02-02 22:00:00+00:00,306,34
791,2023-02-02 23:00:00+00:00,177,22
792,2023-02-03 00:00:00+00:00,121,20
793,2023-02-03 01:00:00+00:00,60,16
794,2023-02-03 02:00:00+00:00,81,17
795,2023-02-03 03:00:00+00:00,48,26
796,2023-02-03 04:00:00+00:00,78,50
797,2023-02-03 05:00:00+00:00,208,108
798,2023-02-03 06:00:00+00:00,677,207
799,2023-02-03 07:00:00+00:00,1381,388
800,2023-02-03 08:00:00+00:00,1658,385
801,2023-02-03 09:00:00+00:00,1026,320
802,2023-02-03 10:00:00+00:00,943,286
803,2023-02-03 11:00:00+00:00,1024,290
804,2023-02-03 12:00:00+00:00,1123,248
805,2023-02-03 13:00:00+00:00,1284,281
806,2023-02-03 14:00:00+00:00,1387,303
807,2023-02-03 15:00:00+00:00,1723,340
808,2023-02-03 16:00:00+00:00,1747,297
809,2023-02-03 17:00:00+00:00,1621,242
810,2023-02-03 18:00:00+00:00,1309,138
811,2023-02-03 19:00:00+00:00,1043,85
812,2023-02-03 20:00:00+00:00,688,61
813,2023-02-03 21:00:00+00:00,447,49
814,2023-02-03 22:00:00+00:00,335,34
815,2023-02-03 23:00:00+00:00,269,23
816,2023-02-04 00:00:00+00:00,177,22
817,2023-02-04 01:00:00+00:00,114,16
818,2023-02-04 02:00:00+00:00,70,17
819,2023-02-04 03:00:00+00:00,72,24
820,2023-02-04 04:00:00+00:00,69,37
821,2023-02-04 05:00:00+00:00,118,43
822,2023-02-04 06:00:00+00:00,198,62
823,2023-02-04 07:00:00+00:00,366,103
824,2023-02-04 08:00:00+00:00,643,123
825,2023-02-04 09:00:00+00:00,951,148
826,2023-02-04 10:00:00+00:00,1170,146
827,2023-02-04 11:00:00+00:00,1422,136
828,2023-02-04 12:00:00+00:00,1549,148
829,2023-02-04 13:00:00+00:00,1587,158
830,2023-02-04 14:00:00+00:00,1399,109
831,2023-02-04 15:00:00+00:00,1347,107
832,2023-02-04 16:00:00+00:00,1360,101
833,2023-02-04 17:00:00+00:00,1672,120
834,2023-02-04 18:00:00+00:00,1418,72
835,2023-02-04 19:00:00+00:00,812,46
836,2023-02-04 20:00:00+00:00,615,39
837,2023-02-04 21:00:00+00:00,528,27
838,2023-02-04 22:00:00+00:00,865,69
839,2023-02-04 23:00:00+00:00,395,37
840,2023-02-05 00:00:00+00:00,196,17
841,2023-02-05 01:00:00+00:00,129,17
842,2023-02-05 02:00:00+00:00,86,8
843,2023-02-05 03:00:00+00:00,76,11
844,2023-02-05 04:00:00+00:00,36,5
845,2023-02-05 05:00:00+00:00,78,6
846,2023-02-05 06:00:00+00:00,147,16
847,2023-02-05 07:00:00+00:00,236,30
848,2023-02-05 08:00:00+00:00,375,39
849,2023-02-05 09:00:00+00:00,560,50
850,2023-02-05 10:00:00+00:00,742,50
851,2023-02-05 11:00:00+00:00,1112,68
852,2023-02-05 12:00:00+00:00,1338,84
853,2023-02-05 13:00:00+00:00,1565,86
854,2023-02-05 14:00:00+00:00,1488,89
855,2023-02-05 15:00:00+00:00,1368,78
856,2023-02-05 16:00:00+00:00,1357,90
857,2023-02-05 17:00:00+00:00,1224,74
858,2023-02-05 18:00:00+00:00,1125,78
859,2023-02-05 19:00:00+00:00,783,47
860,2023-02-05 20:00:00+00:00,582,48
861,2023-02-05 21:00:00+00:00,359,24
862,2023-02-05 22:00:00+00:00,298,32
863,2023-02-05 23:00:00+00:00,211,12
864,2023-02-06 00:00:00+00:00,138,8
865,2023-02-06 01:00:00+00:00,110,14
866,2023-02-06 02:00:00+00:00,84,11
867,2023-02-06 03:00:00+00:00,68,22
868,2023-02-06 04:00:00+00:00,49,21
869,2023-02-06 05:00:00+00:00,84,27
870,2023-02-06 06:00:00+00:00,147,38
871,2023-02-06 07:00:00+00:00,253,42
872,2023-02-06 08:00:00+00:00,256,53
873,2023-02-06 09:00:00+00:00,400,73
874,2023-02-06 10:00:00+00:00,657,88
875,2023-02-06 11:00:00+00:00,978,97
876,2023-02-06 12:00:00+00:00,1309,121
877,2023-02-06 13:00:00+00:00,1301,121
878,2023-02-06 14:00:00+00:00,1306,106
879,2023-02-06 15:00:00+00:00,1386,96
880,2023-02-06 16:00:00+00:00,1407,86
881,2023-02-06 17:00:00+00:00,1263,80
882,2023-02-06 18:00:00+00:00,1044,87
883,2023-02-06 19:00:00+00:00,780,61
884,2023-02-06 20:00:00+00:00,595,50
885,2023-02-06 21:00:00+00:00,354,37
886,2023-02-06 22:00:00+00:00,277,21
887,2023-02-06 23:00:00+00:00,125,11
888,2023-02-07 00:00:00+00:00,55,9
889,2023-02-07 01:00:00+00:00,34,8
890,2023-02-07 02:00:00+00:00,27,9
891,2023-02-07 03:00:00+00:00,34,27
892,2023-02-07 04:00:00+00:00,56,49
893,2023-02-07 05:00:00+00:00,233,99
894,2023-02-07 06:00:00+00:00,719,212
895,2023-02-07 07:00:00+00:00,1581,369
896,2023-02-07 08:00:00+00:00,1865,360
897,2023-02-07 09:00:00+00:00,1136,367
898,2023-02-07 10:00:00+00:00,856,304
899,2023-02-07 11:00:00+00:00,918,258
900,2023-02-07 12:00:00+00:00,999,265
901,2023-02-07 13:00:00+00:00,1086,255
902,2023-02-07 14:00:00+00:00,1078,302
903,2023-02-07 15:00:00+00:00,1348,334
904,2023-02-07 16:00:00+00:00,1673,335
905,2023-02-07 17:00:00+00:00,1777,249
906,2023-02-07 18:00:00+00:00,1371,148
907,2023-02-07 19:00:00+00:00,928,111
908,2023-02-07 20:00:00+00:00,554,63
909,2023-02-07 21:00:00+00:00,410,46
910,2023-02-07 22:00:00+00:00,309,31
911,2023-02-07 23:00:00+00:00,148,21
912,2023-02-08 00:00:00+00:00,64,9
913,2023-02-08 01:00:00+00:00,36,11
914,2023-02-08 02:00:00+00:00,44,16
915,2023-02-08 03:00:00+00:00,31,26
916,2023-02-08 04:00:00+00:00,76,45
917,2023-02-08 05:00:00+00:00,229,102
918,2023-02-08 06:00:00+00:00,735,235
919,2023-02-08 07:00:00+00:00,1624,378
920,2023-02-08 08:00:00+00:00,1783,386
921,2023-02-08 09:00:00+00:00,1147,344
922,2023-02-08 10:00:00+00:00,941,318
923,2023-02-08 11:00:00+00:00,888,295
924,2023-02-08 12:00:00+00:00,1064,248
925,2023-02-08 13:00:00+00:00,1185,269
926,2023-02-08 14:00:00+00:00,1118,268
927,2023-02-08 15:00:00+00:00,1329,374
928,2023-02-08 16:00:00+00:00,1660,346
929,2023-02-08 17:00:00+00:00,1807,267
930,2023-02-08 18:00:00+00:00,1404,178
931,2023-02-08 19:00:00+00:00,896,109
932,2023-02-08 20:00:00+00:00,611,90
933,2023-02-08 21:00:00+00:00,458,47
934,2023-02-08 22:00:00+00:00,302,36
935,2023-02-08 23:00:00+00:00,163,34
936,2023-02-09 00:00:00+00:00,68,21
937,2023-02-09 01:00:00+00:00,45,15
938,2023-02-09 02:00:00+00:00,57,17
939,2023-02-09 03:00:00+00:00,39,36
940,2023-02-09 04:00:00+00:00,65,47
941,2023-02-09 05:00:00+00:00,212,109
942,2023-02-09 06:00:00+00:00,694,206
943,2023-02-09 07:00:00+00:00,1607,401
944,2023-02-09 08:00:00+00:00,1890,352
945,2023-02-09 09:00:00+00:00,1203,368
946,2023-02-09 10:00:00+00:00,921,260
947,2023-02-09 11:00:00+00:00,880,244
948,2023-02-09 12:00:00+00:00,963,265
949,2023-02-09 13:00:00+00:00,1104,276
950,2023-02-09 14:00:00+00:00,1124,283
951,2023-02-09 15:00:00+00:00,1488,348
952,2023-02-09 16:00:00+00:00,1711,340
953,2023-02-09 17:00:00+00:00,1862,320
954,2023-02-09 18:00:00+00:00,1383,162
955,2023-02-09 19:00:00+00:00,955,121
956,2023-02-09 20:00:00+00:00,677,80
957,2023-02-09 21:00:00+00:00,481,65
958,2023-02-09 22:00:00+00:00,297,46
959,2023-02-09 23:00:00+00:00,175,25
960,2023-02-10 00:00:00+00:00,91,18
961,2023-02-10 01:00:00+00:00,44,19
962,2023-02-10 02:00:00+00:00,52,16
963,2023-02-10 03:00:00+00:00,38,28
964,2023-02-10 04:00:00+00:00,69,55
965,2023-02-10 05:00:00+00:00,220,101
966,2023-02-10 06:00:00+00:00,682,220
967,2023-02-10 07:00:00+00:00,1421,377
968,2023-02-10 08:00:00+00:00,1681,326
969,2023-02-10 09:00:00+00:00,1098,356
970,2023-02-10 10:00:00+00:00,901,275
971,2023-02-10 11:00:00+00:00,1073,253
972,2023-02-10 12:00:00+00:00,1188,282
973,2023-02-10 13:00:00+00:00,1265,253
974,2023-02-10 14:00:00+00:00,1368,319
975,2023-02-10 15:00:00+00:00,1733,331
976,2023-02-10 16:00:00+00:00,1690,296
977,2023-02-10 17:00:00+00:00,1694,219
978,2023-02-10 18:00:00+00:00,1463,128
979,2023-02-10 19:00:00+00:00,1096,100
980,2023-02-10 20:00:00+00:00,724,61
981,2023-02-10 21:00:00+00:00,498,44
982,2023-02-10 22:00:00+00:00,501,35
983,2023-02-10 23:00:00+00:00,314,30
984,2023-02-11 00:00:00+00:00,231,22
985,2023-02-11 01:00:00+00:00,141,18
986,2023-02-11 02:00:00+00:00,62,23
987,2023-02-11 03:00:00+00:00,71,21
988,2023-02-11 04:00:00+00:00,76,32
989,2023-02-11 05:00:00+00:00,113,36
990,2023-02-11 06:00:00+00:00,211,64
991,2023-02-11 07:00:00+00:00,398,107
992,2023-02-11 08:00:00+00:00,670,138
993,2023-02-11 09:00:00+00:00,927,125
994,2023-02-11 10:00:00+00:00,1203,140
995,2023-02-11 11:00:00+00:00,1363,157
996,2023-02-11 12:00:00+00:00,1570,138
997,2023-02-11 13:00:00+00:00,1598,143
998,2023-02-11 14:00:00+00:00,1449,113
999,2023-02-11 15:00:00+00:00,1233,110
1000,2023-02-11 16:00:00+00:00,1306,110
1001,2023-02-11 17:00:00+00:00,1313,87
1002,2023-02-11 18:00:00+00:00,1061,65
1003,2023-02-11 19:00:00+00:00,853,52
1004,2023-02-11 20:00:00+00:00,608,40
1005,2023-02-11 21:00:00+00:00,444,35
1006,2023-02-11 22:00:00+00:00,425,26
1007,2023-02-11 23:00:00+00:00,283,24
1008,2023-02-12 00:00:00+00:00,169,27
1009,2023-02-12 01:00:00+00:00,135,16
1010,2023-02-12 02:00:00+00:00,91,14
1011,2023-02-12 03:00:00+00:00,78,15
1012,2023-02-12 04:00:00+00:00,41,1
1013,2023-02-12 05:00:00+00:00,70,7
1014,2023-02-12 06:00:00+00:00,138,7
1015,2023-02-12 07:00:00+00:00,267,23
1016,2023-02-12 08:00:00+00:00,371,40
1017,2023-02-12 09:00:00+00:00,664,44
1018,2023-02-12 10:00:00+00:00,845,53
1019,2023-02-12 11:00:00+00:00,1145,71
1020,2023-02-12 12:00:00+00:00,1275,73
1021,2023-02-12 13:00:00+00:00,1550,106
1022,2023-02-12 14:00:00+00:00,1384,90
1023,2023-02-12 15:00:00+00:00,1350,82
1024,2023-02-12 16:00:00+00:00,1454,83
1025,2023-02-12 17:00:00+00:00,1406,92
1026,2023-02-12 18:00:00+00:00,1188,85
1027,2023-02-12 19:00:00+00:00,866,64
1028,2023-02-12 20:00:00+00:00,631,51
1029,2023-02-12 21:00:00+00:00,407,26
1030,2023-02-12 22:00:00+00:00,349,31
1031,2023-02-12 23:00:00+00:00,179,15
1032,2023-02-13 00:00:00+00:00,91,9
1033,2023-02-13 01:00:00+00:00,25,11
1034,2023-02-13 02:00:00+00:00,35,18
1035,2023-02-13 03:00:00+00:00,41,23
1036,2023-02-13 04:00:00+00:00,60,35
1037,2023-02-13 05:00:00+00:00,219,92
1038,2023-02-13 06:00:00+00:00,770,210
1039,2023-02-13 07:00:00+00:00,1415,381
1040,2023-02-13 08:00:00+00:00,1446,370
1041,2023-02-13 09:00:00+00:00,1076,354
1042,2023-02-13 10:00:00+00:00,886,237
1043,2023-02-13 11:00:00+00:00,925,277
1044,2023-02-13 12:00:00+00:00,993,274
1045,2023-02-13 13:00:00+00:00,1081,231
1046,2023-02-13 14:00:00+00:00,1109,276
1047,2023-02-13 15:00:00+00:00,1224,331
1048,2023-02-13 16:00:00+00:00,1645,332
1049,2023-02-13 17:00:00+00:00,1760,245
1050,2023-02-13 18:00:00+00:00,1245,162
1051,2023-02-13 19:00:00+00:00,909,93
1052,2023-02-13 20:00:00+00:00,570,62
1053,2023-02-13 21:00:00+00:00,388,45
1054,2023-02-13 22:00:00+00:00,274,29
1055,2023-02-13 23:00:00+00:00,158,12
1056,2023-02-14 00:00:00+00:00,67,9
1057,2023-02-14 01:00:00+00:00,34,15
1058,2023-02-14 02:00:00+00:00,49,22
1059,2023-02-14 03:00:00+00:00,45,27
1060,2023-02-14 04:00:00+00:00,67,55
1061,2023-02-14 05:00:00+00:00,215,118
1062,2023-02-14 06:00:00+00:00,699,220
1063,2023-02-14 07:00:00+00:00,1488,377
1064,2023-02-14 08:00:00+00:00,1540,364
1065,2023-02-14 09:00:00+00:00,1133,335
1066,2023-02-14 10:00:00+00:00,866,271
1067,2023-02-14 11:00:00+00:00,988,287
1068,2023-02-14 12:00:00+00:00,1077,268
1069,2023-02-14 13:00:00+00:00,1169,278
1070,2023-02-14 14:00:00+00:00,1166,275
1071,2023-02-14 15:00:00+00:00,1291,330
1072,2023-02-14 16:00:00+00:00,1678,359
1073,2023-02-14 17:00:00+00:00,1830,255
1074,2023-02-14 18:00:00+00:00,1430,182
1075,2023-02-14 19:00:00+00:00,968,98
1076,2023-02-14 20:00:00+00:00,631,45
1077,2023-02-14 21:00:00+00:00,405,54
1078,2023-02-14 22:00:00+00:00,285,34
1079,2023-02-14 23:00:00+00:00,184,18
1080,2023-02-15 00:00:00+00:00,96,15
1081,2023-02-15 01:00:00+00:00,58,12
1082,2023-02-15 02:00:00+00:00,45,22
1083,2023-02-15 03:00:00+00:00,47,27
1084,2023-02-15 04:00:00+00:00,87,45
1085,2023-02-15 05:00:00+00:00,223,116
1086,2023-02-15 06:00:00+00:00,724,214
1087,2023-02-15 07:00:00+00:00,1513,409
1088,2023-02-15 08:00:00+00:00,1500,379
1089,2023-02-15 09:00:00+00:00,1133,341
1090,2023-02-15 10:00:00+00:00,975,283
1091,2023-02-15 11:00:00+00:00,1076,296
1092,2023-02-15 12:00:00+00:00,1082,282
1093,2023-02-15 13:00:00+00:00,1178,275
1094,2023-02-15 14:00:00+00:00,1167,277
1095,2023-02-15 15:00:00+00:00,1301,328
1096,2023-02-15 16:00:00+00:00,1725,338
1097,2023-02-15 17:00:00+00:00,1760,288
1098,2023-02-15 18:00:00+00:00,1348,154
1099,2023-02-15 19:00:00+00:00,924,88
1100,2023-02-15 20:00:00+00:00,647,70
1101,2023-02-15 21:00:00+00:00,406,57
1102,2023-02-15 22:00:00+00:00,298,33
1103,2023-02-15 23:00:00+00:00,177,26
1104,2023-02-16 00:00:00+00:00,80,17
1105,2023-02-16 01:00:00+00:00,51,19
1106,2023-02-16 02:00:00+00:00,46,18
1107,2023-02-16 03:00:00+00:00,46,30
1108,2023-02-16 04:00:00+00:00,84,52
1109,2023-02-16 05:00:00+00:00,195,100
1110,2023-02-16 06:00:00+00:00,693,214
1111,2023-02-16 07:00:00+00:00,1408,405
1112,2023-02-16 08:00:00+00:00,1350,338
1113,2023-02-16 09:00:00+00:00,1062,328
1114,2023-02-16 10:00:00+00:00,958,274
1115,2023-02-16 11:00:00+00:00,1030,282
1116,2023-02-16 12:00:00+00:00,1150,255
1117,2023-02-16 13:00:00+00:00,1213,249
1118,2023-02-16 14:00:00+00:00,1195,273
1119,2023-02-16 15:00:00+00:00,1281,314
1120,2023-02-16 16:00:00+00:00,1596,330
1121,2023-02-16 17:00:00+00:00,1830,255
1122,2023-02-16 18:00:00+00:00,1365,169
1123,2023-02-16 19:00:00+00:00,1031,117
1124,2023-02-16 20:00:00+00:00,713,90
1125,2023-02-16 21:00:00+00:00,597,47
1126,2023-02-16 22:00:00+00:00,406,39
1127,2023-02-16 23:00:00+00:00,269,25
1128,2023-02-17 00:00:00+00:00,189,21
1129,2023-02-17 01:00:00+00:00,114,13
1130,2023-02-17 02:00:00+00:00,95,23
1131,2023-02-17 03:00:00+00:00,99,27
1132,2023-02-17 04:00:00+00:00,91,50
1133,2023-02-17 05:00:00+00:00,215,99
1134,2023-02-17 06:00:00+00:00,619,222
1135,2023-02-17 07:00:00+00:00,1239,351
1136,2023-02-17 08:00:00+00:00,1174,331
1137,2023-02-17 09:00:00+00:00,946,297
1138,2023-02-17 10:00:00+00:00,970,299
1139,2023-02-17 11:00:00+00:00,1096,269
1140,2023-02-17 12:00:00+00:00,1250,278
1141,2023-02-17 13:00:00+00:00,1387,257
1142,2023-02-17 14:00:00+00:00,1453,279
1143,2023-02-17 15:00:00+00:00,1479,331
1144,2023-02-17 16:00:00+00:00,1715,295
1145,2023-02-17 17:00:00+00:00,1633,211
1146,2023-02-17 18:00:00+00:00,1356,147
1147,2023-02-17 19:00:00+00:00,1012,117
1148,2023-02-17 20:00:00+00:00,679,59
1149,2023-02-17 21:00:00+00:00,470,38
1150,2023-02-17 22:00:00+00:00,393,44
1151,2023-02-17 23:00:00+00:00,312,21
1152,2023-02-18 00:00:00+00:00,156,25
1153,2023-02-18 01:00:00+00:00,96,16
1154,2023-02-18 02:00:00+00:00,49,17
1155,2023-02-18 03:00:00+00:00,73,26
1156,2023-02-18 04:00:00+00:00,80,26
1157,2023-02-18 05:00:00+00:00,94,38
1158,2023-02-18 06:00:00+00:00,187,74
1159,2023-02-18 07:00:00+00:00,368,94
1160,2023-02-18 08:00:00+00:00,648,106
1161,2023-02-18 09:00:00+00:00,888,138
1162,2023-02-18 10:00:00+00:00,1159,128
1163,2023-02-18 11:00:00+00:00,1352,110
